id,name
1779,Tokuma Shoten
8182,Studio DEEN
4746,DACFILM Rome
8812,Channel Productions
11043,A&M Films
1641,Rodeo Productions
5462,Aries Cinematográfica Argentina
2957,Double Play
4354,"Geffen Company, The"
1459,Triton
50179,Summa Entertainment Group
10531,Silver Screen Partners II
15395,Oz Productions Ltd.
8888,The Samuel Goldwyn Company
80277,Desert Hearts Productions
3718,Forum Sarajevo
15165,Centar Film
28713,Sutjeska Film
3644,Zenith Entertainment
9210,Film Four International
12918,Greenpoint Films
514,Silver Screen Partners
3268,Home Box Office (HBO)
2434,HB Filmes
14723,Carolco Pictures
13255,New Century Producers
64128,Itami Productions
12296,Sullivan Entertainment
1598,Nippon Herald Films
1657,Greenwich Film Productions
8886,Herald Ace
6768,Kadokawa Eiga K.K.
18071,FilmDallas Pictures
18090,Bountiful Film Partners
10215,Legend Production Company
4255,Kings Road Entertainment
3418,Famous Films (II)
1885,Silver Pictures
3902,CBS Entertainment Productions
40870,Embassy Films
67888,"Feuer and Martin Production, A"
67889,Polygram Pictures
7401,Delphi IV Productions
7402,Vistar Films
3031,Asahi Shimbunsha
5397,Group TAC
12617,Belarusfilm
20448,U-Drive Productions
3959,Nelvana
2482,Dead Films
2483,Laurel Entertainment
5822,Toei
657,Toho-Towa
3106,Bo Ho Film Company Ltd.
6379,Golden Harvest Company Ltd.
875,Films A2
10901,Ministère de la Culture
4357,The Guber-Peters Company
3088,Delphi III Productions
7961,Gaumont International
11494,Curzon Film Distributors
18727,IFD Films & Arts Company
6927,Cinepro
6928,Mr. Yellowbeard Productions Limited & Company
205,Mirage Entertainment
8760,AAR Films
79897,Progress Communications
79898,Historias Cinematográficas
10163,Working Title Films
73964,SAF Productions
1382,PolyGram Filmed Entertainment
4199,Monument Pictures
484,De Laurentiis Entertainment Group (DEG)
67627,Red Dragon Productions S.A.
50340,Taryn Prov
1153,Act III Communications
90896,The Body
90897,Act III
2737,Davis-Panzer Productions
11670,Producers Sales Organization (PSO)
22297,Jonesfilm
69888,The Jozak Company
69889,Decade
7962,Gutenberghus
427,PSO International
496,David Foster Productions
1648,Gladden Entertainment
2330,Ceskoslovenský Filmexport
12994,Regina Ziegler Filmproduktion
74834,Bärenfilm
69583,Police Academy Productions
2301,Marvel Productions
3313,Sunbow Productions
1174,Delphi V Productions
1175,Frostbacks
3492,Island Pictures
21612,Black Snake
42043,Grokenberger Film Produktion
15081,Rimfire Films
52760,Hometown Films
77507,YCTM
20091,RAI Radiotelevisione Italiana
45693,Cristaldifilm
42084,Yarno Cinematografica
2316,Compañía Iberoamericana de TV
3618,Film Workshop
13660,Cinema City
24243,APPP
13671,ABC Motion Pictures
12745,British Screen Productions
15255,TVC London
19261,Penguin Books
1340,New Star Entertainment
3341,Fuji Television Network
544,De Laurentiis
10342,Studio Ghibli
1869,AMLF
13221,Kingsmere Productions Ltd.
960,L.A. Films
3597,Dodi Fayed - Jack Wiener
3089,Paper Clip Productions
965,TAFT Entertainment Pictures
840,Lawrence Gordon Productions
35449,Classic Films
10930,Bagdasarian Productions
5957,Malibu Bay Films
137,Great American Films Limited Partnership
12360,Vestron Pictures
24905,Union
15338,Cinemarque Entertainment BV
15339,Film Futures
15340,Rivdel Films
17823,Alive Films
17824,Larry Franco Productions
470,Recorded Pictures Company
472,Soprofilms
473,TAO Film
474,Yanco
554,Silver Screen Partners III
84938,Laurenfilm
10288,Don Simpson/Jerry Bruckheimer Films
806,Téléfilm Canada
1203,The Ontario Film Development Corporation
17027,National Film Board of Canada (NFB)
24725,Ontario Arts Council
77391,"Canada Council, The"
118,Det Danske Filminstitut
235,Nordisk Film
42079,Panorama Film A/S
84478,Rungstedlundfonden
45,Road Movies Filmproduktion GmbH
1302,Davis Entertainment
5263,Amercent Films
5264,American Entertainment Partners L.P.
32793,CST Telecommunications
18,Gracie Films
4565,Filmhaus
3102,Renaissance Films
365,Nelson Entertainment
4535,Vista Organization
10165,New Century Entertainment Corporation
10166,Alliance Entertainment
16368,Hawn / Sylbert Movie Company
67823,Star Partners
11,WingNut Films
294,New Zealand Film Commission
310,Centre National de la Cinématographie
754,Stella Films
9209,MK2 Productions
11253,N.E.F. Filmproduktion und Vertriebs (I)
11254,Soficas Investimages
11255,Images Investissements
11256,Sofica Créations
11257,Rai Uno Radiotelevisione
13072,Skouras Pictures
49243,The Princess Bride Ltd.
49244,Buttercup Films Ltd.
50819,Natant
617,Brooksfilms Ltd.
18737,NFH Productions
1353,Hanna-Barbera Productions
5173,Warner Bros. Home Video
3344,Night Light Films
10210,Morgan Creek Productions
21451,American Entertainment Partners II L.P.
49,El Deseo
47396,Mantle Clinic II
528,Bandai Visual Company
3363,Mainichi Broadcasting System (MBS)
6999,Kodansha
9155,Tokyo Movie Shinsha (TMS)
10919,TMS Entertainment
10920,Akira Committee Company Ltd.
10921,Sumitomo Corporation
3484,Apollo Pictures
1887,Lorimar Motion Pictures
88308,Hightop Productions
20743,Imagine Films Entertainment
6422,Sullivan Bluth Studios
69627,Universal City Studios
8677,MGS Film
1593,Laura Films
1755,Allied Filmmakers
11352,Prominent Features
15341,Troopstar
1242,Reteitalia
45441,Gaumont Production
206,Star Partners II Ltd.
1886,DDM Film Corporation
1072,Mysterious Arts
14150,Orion Pictures Corporation
90738,Paramount Pictures (Canada)
3041,Gainax
12081,AIC
5231,Cineplex-Odeon Films
6313,Weintraub Entertainment Group
6314,The Catalina Production Group
3173,Chiodo Brothers Productions
8610,Sarlui / Diamant Production
16636,Shapiro-Glickenhaus Entertainment
10170,Cinemarque Entertainment
29393,Lion Films
43934,"In-Gear Film Production Co., Ltd."
5844,Bandai Visual
12521,Shinchosha Company
1073,Gordon Company
12516,Nibariki
12523,Tokuma Japan Communications Co. Ltd.
10209,Rai Tre Radiotelevisione Italiana
7929,National Broadcasting Company (NBC)
10282,Silver Screen Partners IV
10535,All Girl Productions
136,City Light Films
10217,Walt Disney Feature Animation
62948,Horror Inc.
8036,Crescent Film Enterprises
59646,First Millenium Partnership
477,Hughes Entertainment
288,BBC Films
798,Samuel Goldwyn Company
2303,Villealfa Filmproduction Oy
574,Lightstorm Entertainment
1468,Ferndale Films
14063,Granada Television
40605,Radio Telefís Éireann (RTÉ)
32,Buena Vista
224,Wega Film
2238,Elsevira
2240,Erbograph Co.
2241,Vendex
251,Avenue Pictures Productions
8818,Vincent Pictures
1969,Trans World Entertainment
80,The Zanuck Company
2630,Majestic Films International
4319,40 Acres & A Mule Filmworks
4198,Ixtlan
1177,Rastar Films
927,Palace Pictures
23,Imagine Entertainment
3514,Zespół Filmowy X
19029,Cinecorp
3052,Troma Entertainment
27349,Freddie Fields Productions
97,Castle Rock Entertainment
4248,JVC Entertainment Networks
60620,Mystery Train
14,Miramax Films
889,Outlaw Productions
1419,Virgin
4753,Filmauro
959,IndieProd Company Productions
36881,Phoenix Entertainment Group (PEG)
10235,Vision P.D.G.
5542,Toei Animation
335,Tig Productions
2521,Golden Harvest Company
841,Pathé Entertainment
21854,Star Partners III Ltd.
11459,Kanoon
11460,The Institute for the Intellectual Development of Children & Young Adults
1193,Lorimar Television
261,Samuel Goldwyn
24826,Sentana Filmproduktion
6643,cechi gori group
1253,Australian Broadcasting Corporation
1254,Television New Zealand
8865,Cinecom Entertainment Group
13060,Cinetudes Films
2551,Telmar Film International
2553,Studio Filmowe Perspektywa
10100,Thin Man Films
8880,Winkler Films
80461,Carolco International N.V.
10218,Jack's Camp
1693,Nina Saxon Film Design
1487,Filmation Productions
8164,Kel Air Productions
5738,Stonebridge Entertainment
3593,Brandenberg
10492,WNET Channel 13 New York
4095,First Run Features
29655,Investimage
30232,Compagnie Eric Rohmer (CER)
3851,No Frills Film Production
2302,Svenska Filminstitutet
2304,Finnkino Oy
2305,Esselte Video
61085,GEA Cinematográfica
76531,Art & Talent Groupe Inc.
3603,Vision International
4109,Vision PDG
17915,Trans World Entertainment (TWE)
27354,Mindwalk
27355,Atlas
8,Fine Line Features
2269,China Film Co-Production Corporation
21329,ERA International
21330,Century Communications
21331,Salon Films
8923,WMG Film
45440,Geechee Girls
258,Scott Rudin Productions
182,JVC Entertainment
183,Le Studio Canal+
184,Locus Solus Entertainment
185,Pandora Cinema
186,Pyramide Productions
187,Victor Musical Industries
4063,Trimark Pictures
2680,Kurosawa Production Co.
983,Parallax Pictures
5778,Channel 4 Television
438,Mercury
4657,Cinema Plus
19507,Outlaw Productions (I)
61896,Douglas
6125,Walt Disney Animation Studios
1595,Island World
4105,Amblimation
35868,Proletariat Productions Corporation
66755,OH Films
16323,20th Century Fox Television
38978,CanWest Global Communications
523,Camelot Productions
524,Canal Plus Group
525,Ixtlan Productions
67694,Scena Group
5878,Siriol Productions
1523,Ciné Valse
3620,Film Par Film
12608,Hybrid Productions Inc.
8460,Double Helix Films
8830,Touchwood Pacific Partners 1
5358,Canal+
61409,T2 Productions
25,20th Century Fox
1644,Largo Entertainment
82572,Joseph S. Vecchio Entertainment
1930,IRS Media
2188,Artisan Entertainment
2480,Alliance Communications Corporation
5368,Samson Productions
8724,Australian Film Finance Corporation (AFFC)
36189,First Choice Canadian Communication Corporation
55798,Goldwyn Pictures Corporation (II)
55799,Rogers Telefund
36122,Isolar
360,Geffen Pictures
850,Eurimages
8799,Alicéléo
55072,Strong Heart/Demme Production
7984,Zespól Filmowy Tor
63751,Sidéral Productions
77,Milestone Productions
6213,Golden Princess Film Production Limited
36289,Atchafalaya
1202,Nippon Film Development and Finance Inc.
8876,Eurotrustees
285,Live Entertainment
1632,Lionsgate
26198,Dog Eat Dog Productions Inc.
272,Spelling Entertainment
4665,Addis Wechsler Pictures
67780,GGR
67781,Zupnik Cinema Group II
12917,Atkinson/Knickerbocker Productions
2019,Osiris Films
2832,Cineville
278,Propaganda Films
3619,Win's Movie Productions Ltd.
354,Orly Films
874,Cinéa
2516,Kuzui Enterprises
23236,Sandollar
5888,Walt Disney
11912,Mikado Film
27593,Lenfilm Studio
36765,Adventure Pictures
15342,Fifth Avenue Entertainment
15343,Trans Atlantic Entertainment
7676,Entertainment
15231,Muse Productions
75037,Challenge Film Corporation
75038,XYZ Funding N.V.
19,Film Roman
90403,Turner Entertainment Co.
11262,Imagine Films Entertainment
5570,Allied Vision
1350,Parkway Productions
105,Ciby 2000
915,Hollywood Pictures
1066,Distant Horizons
10986,Magidson Films
11407,Baltimore Pictures
5350,Japan Satellite Broadcasting (JBS)
23246,RCS Video
466,Avalon/NFU Studios
5842,Sandollar Productions
47154,Kroyer Films
81129,Youngheart Productions
81130,FAI Films
903,David Brown Productions
18382,New City Releasing
89303,Palo Vista Productions
89304,Peter V. Miller Investment Corp.
84803,Aviacsa
84804,Cinevista
342,Davis-Films
3322,August Entertainment
20192,Nippon Television Network (NTV)
969,Golden Harvest Pictures
12474,J&M Entertainment
19980,British Lion Film Corporation
36542,Yorkshire International Films Ltd.
408,Avenue Entertainment
3853,Stampede Entertainment
11462,Alphaville Films
1504,Cinergi Pictures Entertainment
12288,Nintendo
5871,Pioneer Entertainment
37,Gramercy Pictures
6556,Alphaville Productions
1274,Clinica Estetico
37586,New City Productions
8609,TriStar Television
26560,Esparza / Katz Productions
591,France 3 Cinéma
1610,CED Productions
2517,Avenging Conscience
20325,Cannibal Films Ltd.
728,Kalkaska Productions
26468,IFC Productions
608,Dor Film Produktionsgesellschaft GmbH
7632,Europanda Entertainment B.V.
20358,RHI Entertainment
75712,Ruby in Paradise
75713,Full Crew/Say Yea
10844,Brookwood Entertainment
4386,Falcon Productions
4387,Renfield Productions
11751,Sidley Wright & Associates
4343,Showtime Networks
708,Beijing Film Studio
36863,Maverick Picture Company
8780,Walrus & Associates
6045,Richard Williams Productions
3410,Raffaella De Laurentiis Productions
5739,Donner/Shuler-Donner Productions
8816,Northern Lights Entertainment
1514,Tim Burton Animation Company
8601,Tim Burton Productions
8835,Skellington Productions Inc.
418,New South Wales Film & Television Office
7832,CiBy 2000
14089,Jan Chapman Productions
10098,Dorset Productions
10099,Robert H. Solo Productions
5528,Ang Lee Productions
10565,Good Machine
45728,Cliffhanger Productions
45729,Pioneer
11736,El Deseo S.A.
2307,Hell's Kitchen Films
1560,Roth-Arnold Productions
12669,China Entertainment Films Production
8769,Art Linson Productions
1380,Australian Film Finance Corporation
2441,Fandango
2806,South Australian Film Corporation
11263,Bubby Productions
21296,Shouchiku Co.
47397,Yamada Right Vision Corporation
10230,Blue Wolf
70969,Mainline Pictures
10157,Beacon Pictures
11061,Motion Picture Corporation of America (MPCA)
11054,First Look International
36963,Mommy Market Productions
552,Dark Horse Entertainment
2982,Signature Pictures
236,October Films
20777,British Screen Productions
2000,New Horizons
3359,Eastern Productions
89311,"Ruddy Morgan Organization, The"
4108,Rich Animation Studios
1115,M6 Films
16804,France 3 Cinema
348,Bedford Falls Productions
1656,Pangaea
16366,La Sept Cinéma
37909,True Fiction Pictures
11308,Savoy Pictures
17411,Polar Entertainment
826,Capitol Films
8277,Flach Film
68141,Les Films de l'Astre
3156,Greengrass Productions
11134,Iguana Producciones
4683,MCA Television Entertainment (MTE)
63813,Rosemont Productions International
5860,Anchor Bay Films
20129,Arbetarnas Bildningsförbund
20131,Nordens Biskops-Arnö folkhögskola
20132,Svenska Filminstitutet
6189,Turner Pictures (I)
216,Jersey Films
18070,Heathrow Productions
1243,Arena Films
8138,Vega Film
15316,Agora Films
27118,Orsans
27119,Les Films de Mindif
4028,Crowvision Inc.
4029,Entertainment Media Investment Corporation
4030,Jeff Most Productions
6455,Edward R. Pressman Film
23873,PolyGram Filmproduktion
347,Centropolis Entertainment
694,StudioCanal
10320,Carolco Entertainment
4408,Wo Ping Films
10348,Republic Pictures (II)
21786,Green Communications
7220,Capcom
37294,Think Again Productions
37295,Riot of Color
3475,Walt Disney Television Animation
1422,Killer Films
89521,Can I Watch
89522,Islet
89523,KPVI
53009,Miramax
4972,Platinum Pictures
23932,UGC PH
59,A Band Apart
508,Regency Enterprises
644,Alcor Films
16934,View Askew Productions
23506,King World Entertainment
9974,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
11408,Ministerio de Cultura
11955,Sogepaq
42152,Ariane Films
55534,Aiete Films S.A.
2306,Fontana Productions
19765,Admire Productions Ltd.
19766,Coral Productions
23098,Triumph Films
3929,Robert Simonds Productions
10104,New Regency Pictures
68551,J D Productions
175,Caravan Pictures
