id,name,gender
30168,Anthony Hinds,2
105735,Elwood Ullman,0
105737,Charles Wick,0
122953,William Inge,2
58415,Stanley Shapiro,2
73944,Nate Monaster,2
6448,Arthur Penn,2
15670,William Gibson,2
110726,Joseph Green,0
1218841,Marion Hargrove,0
8452,Andrei Tarkovsky,2
1170561,Vladimir Bogomolov,0
1117967,Mikhail Papava,0
6817,Agnès Varda,1
25182,Yves Robert,2
605481,Serge Bourguignon,2
491282,Antoine Tudal,0
13776,John Frankenheimer,2
94069,Steve Sekely,2
5629,Freddie Francis,2
84938,Bernard Gordon,2
31439,Bryan Forbes,0
577458,Lynne Reid Banks,0
18213,Jean Gruault,2
8482,Robert Mulligan,2
8483,Horton Foote,2
8485,Harper Lee,1
34613,Philippe de Broca,2
51422,Vicente Coello,0
222608,Pedro Masó,0
98499,Rafael J. Salvia,0
79354,Alan Sillitoe,2
3349,James B. Harris,2
9956,Chris Marker,0
13317,Robert Bolt,2
79294,Herk Harvey,0
79295,John Clifford,2
18392,Robert Aldrich,2
21600,Lukas Heller,0
82498,Gypsy Rose Lee,1
132873,Jo Heims,0
12804,Peter Yates,2
19611,Peter Myers,2
32567,Ronald Cass,0
33323,John Osborne,2
45461,Henry Fielding,0
7394,Evan Hunter,2
1174367,Forugh Farrokhzad,0
95526,William Asher,2
37493,Luis García Berlanga,2
37590,Rafael Azcona,2
123401,Michael Gordon,0
60981,Peter Brook,2
14255,Maurice Richlin,0
39009,Joseph Losey,2
26157,Harold Pinter,2
67619,Guy Green,2
28615,Éric Rohmer,2
66919,Robert Dillon,2
103339,Ray Russell,0
40940,Gerald Thomas,0
40959,Talbot Rothwell,0
33513,Clive Donner,2
41712,Peter Stone,2
19459,Nelson Gidding,2
9855,Terence Young,2
9860,Berkely Mather,0
101528,Don Sharp,2
116641,James Neilson,2
1776,Francis Ford Coppola,2
144977,Larry Roemer,0
105639,Romeo Muller,0
44878,Nathan H. Juran,0
69765,Jan Read,0
66202,Nigel Kneale,0
157374,John Fenton Murray,2
1723820,Steve McNeil,0
133259,Arthur Hiller,2
20877,Renato Castellani,2
4664,Leonardo Benvenuti,0
69973,Piero De Bernardi,0
91788,Ubaldo Ragona,2
91789,Sidney Salkow,0
85942,William F. Leicester,0
1440302,Furio M. Monetti,0
95527,Leo Townsend,2
6928,Jay Presson Allen,2
93323,Enid Bagnold,0
82461,Seijun Suzuki,2
1333706,Gorô Tanada,0
57922,William Peter Blatty,2
9915,Guy Hamilton,2
9916,Paul Dehn,2
8950,Terry Southern,2
14250,Peter George,2
64802,Henry Farrell,2
96801,Hiroshi Teshigahara,2
96807,Kôbô Abe,0
37842,Miguel Picazo,2
19069,Claude Chabrol,0
3836,Roger Hanin,2
10586,Richard Lester,0
10587,Alun Owen,0
4385,Sergio Leone,2
16319,Víctor Andrés Catena,0
16320,Jaime Comas Gil,2
5836,Bill Walsh,2
24882,Jacques Demy,0
43817,Richard Morris,2
33727,Kaneto Shindô,2
161229,Ralph Levy,2
63963,Paul Henning,2
6603,Jack Cardiff,2
64824,Beverley Cross,2
4112,Paul Henreid,2
88908,Albert Beich,2
86357,Oscar Millard,2
1009329,J.L. Hodson,0
19865,Konrad Wolf,2
1376329,Kurt Barthel,0
22759,Willi Brückner,0
1572018,Christa Wolf,0
1572019,Gerhard Wolf,0
89166,Noriaki Yuasa,2
114427,Nisan Takahashi,2
126462,James Hill,2
19304,John Schlesinger,2
5014,Frederic Raphael,2
64508,Sidney J. Furie,2
125902,W.H. Canaway,0
141253,James Doran,0
15664,Jerry Sohl,0
65251,John Mortimer,2
1068828,Penelope Mortimer,0
1240887,Russel Crouse,0
9747,Jean-Claude Carrière,0
1254240,Yoshio Kuroda,0
86506,Gordon Gordon,2
86507,Mildred Gordon,1
4590,Russ Meyer,0
4591,Jack Moran,0
45430,Gerry O'Hara,2
51728,Gavin Lambert,0
122905,Lance Comfort,2
4986,Fulvio Morsella,0
5810,Luciano Vincenzoni,0
3556,Roman Polanski,2
2356,Gérard Brach,2
9952,Jack Whittingham,2
9953,John Hopkins,2
165752,Fielder Cook,2
18558,Jean-Louis Richard,2
49450,Sergio Corbucci,0
56742,Bruno Corbucci,0
66674,Franco Rossetti,2
25558,Don Chaffey,2
29664,Michael Carreras,2
101520,John Gilling,2
70511,Peter Bryan,2
96369,Carlos Saura,2
1032968,Angelino Fons,0
83360,Kimiyoshi Yasuda,0
101717,Tetsuro Yoshida,0
557134,Ousmane Sembene,0
591234,Jan Schmidt,2
90694,Gillo Pontecorvo,2
71416,Franco Solinas,0
5342,Mike Nichols,2
90522,Daniel Mann,2
91250,Hal Fimberg,0
91263,Ben Starr,2
10076,Lewis Gilbert,2
56108,Bill Naughton,2
228728,Shigeo Tanaka,0
80709,Kazuo Mori,0
133706,Kôhan Kawauchi,0
80702,Kenji Misumi,0
146225,Silvio Narizzano,2
1186906,Margaret Forster,0
191452,Peter Nichols,2
5555,Sergio Donati,0
46418,Mickey Knox,2
31310,Jack Hill ,2
98514,Stephanie Rothman,1
58728,Andrei Konchalovsky,2
124137,Věra Chytilová,1
544648,Ester Krumbachová,1
119999,Pavel Juráček,2
111334,Willis Hall,2
111335,Keith Waterhouse,2
30833,William Beaudine,2
30834,Carl K. Hittleman,0
15488,Ken Loach,2
166244,Blanche Hanalis,0
39853,Val Guest,2
70308,Ken Hughes,2
47792,Joseph McGrath,0
29663,Wolf Mankowitz,2
71656,John Law,0
71657,Michael Sayers,2
18266,Peter Cook,2
13859,Stuart Rosenberg,2
13861,Frank Pierson,2
13860,Donn Pearce,2
13563,Norman Jewison,2
6779,Stirling Silliphant,2
21958,Mark Rydell,2
84657,Lewis John Carlino,2
107333,Jim O'Connolly,2
31253,Aben Kandel,2
31252,Herman Cohen,2
1299,Roald Dahl,0
6728,David Newman,2
6729,Robert Benton,2
11057,Robert Towne,2
3831,Jean-Pierre Melville,2
43810,Georges Pellegrin,0
7795,Buck Henry,0
226662,František Vláčil,2
56133,František Pavlíček,0
64823,Desmond Davis,2
1049433,George Melly,0
68592,Robert Carrington,2
68593,Jane-Howard Carrington,0
1080277,Kazui Nihonmatsu,0
1154785,Moriyoshi Ishida,0
1154786,Eibi Motomochi,0
30561,Jun Fukuda,0
1021568,Kazue Shiba,0
82462,Hachiro Guryu,0
82464,Chûsei Sone,0
767896,Atsushi Yamatoya,0
1050795,Takeo Kimura,2
67919,Ray Goossens,0
70139,Willy Lateste,0
60681,Jos Marissen,0
60686,László Molnár,0
9577,George Roy Hill,2
133471,Vilgot Sjöman,0
96934,Bo Widerberg,2
24657,Franco Zeffirelli,2
49552,Franco Brusati,2
1178491,Masolino D'Amico,0
39779,Peter Collinson,0
815100,Roger Smith,0
12009,Anthony Harvey,2
66787,James Goldman,2
30468,Seiji Tani,0
13940,Alan Trustman,2
592762,Lucian Pintilie,2
14999,George A. Romero,2
64831,John A. Russo,2
78157,Lindsay Anderson,2
97164,David Sherwin,0
51875,Andrew V. McLaglen,2
109400,Clair Huffaker,0
24530,René Goscinny,2
60680,Lee Payant,0
24531,Albert Uderzo,0
60682,Eddie Lateste,0
34630,Pierre Tchernia,2
28137,Claude Brulé,0
25795,Vittorio Bonicelli,2
1172547,Clement Biddle Wood,0
29884,Brian Degas,0
29885,Tudor Gates,2
16888,Ralph Nelson,2
14639,Mel Brooks,2
35256,Damiano Damiani,2
239917,Ugo Pirro,0
628,Isao Takahata,2
1102517,Kazuo Fukazawa,0
19450,Bob Rafelson,2
514,Jack Nicholson,2
82775,Micky Dolenz,0
82773,Davy Jones,0
82776,Michael Nesmith,2
82772,Peter Tork,2
18635,Ted Post,2
40156,Leonard Freeman,0
40446,Mel Goldberg,0
58659,Tom Waldman,2
47844,Frank Waldman,2
241,Arthur C. Clarke,2
13265,Franklin J. Schaffner,2
71253,George Dunning,0
71254,Al Brodax,0
71255,Jack Mendelsohn,2
71256,Lee Minoff,0
56873,Erich Segal,2
54451,Brian G. Hutton,2
67450,Alistair MacLean,2
27436,Costa-Gavras,0
1243,Woody Allen,2
68936,Mickey Rose,2
39760,Marguerite Roberts,1
94841,Peter Yeldham,0
32327,Ken Russell,2
544496,Larry Kramer,2
544497,D.H. Lawrence,0
18579,Burt Kennedy,2
69948,William Bowers,2
12964,Michael Ritchie,2
129710,James Salter,0
1087134,Oakley Hall,0
14677,Waldo Salt,2
217634,Barry Hines,0
101767,Robert Butler,2
9868,Peter R. Hunt,0
58152,Troy Kennedy Martin,0
64214,Leonard Kastle,2
2226,Sydney Pollack,2
1192281,Robert E. Thompson,0
348,William Goldman,2
38250,James B. Clark,2
44544,Venable Herndon,0
1097070,Alessio de Paola,0
37500,Julio Alejandro,2
15663,Joseph Sargent,2
14838,James Bridges,2
37230,Eberhard Itzenplitz,2
26134,Roy Ward Baker,2
19629,Guy Casaril,0
19084,Paul Gégauff,0
16410,Jules Bass,2
16411,"Arthur Rankin, Jr.",2
57332,Larry Clemmons,2
57335,Vance Gerry,0
57334,Ken Anderson,0
63646,Frank Thomas,2
63647,Eric Cleworth,2
63648,Julius Svendsen,0
95782,Carole Eastman,1
100890,Abe Levitow,2
100891,David Monahan,2
100888,Chuck Jones,2
1612325,Sam Rosen,0
70940,Albert Maltz,2
29648,Dan Curtis,2
30039,Sam Hall,0
1232976,Gordon Russell,0
15175,William Friedkin,0
163630,Mart Crowley,2
43553,Jerzy Skolimowski,2
1133091,Jerzy Gruza,2
1285994,Boleslaw Sulik,0
30956,Jesús Franco,2
1084272,Augusto Finocchi,0
29288,Harry Alan Towers,2
41694,Roger Ebert,2
100296,Peter Sasdy,2
4956,Bernardo Bertolucci,2
52096,Arthur Hailey,2
58211,Clive Exton,0
31890,Luigi Zampa,0
138209,Rodolfo Sonego,2
95456,Elio Petri,0
48995,Christian-Jaque,2
578024,Marie-Ange Anies,0
3573,Daniel Boulanger,2
1126716,Clément Bywood,0
1126717,Jean Nemours,0
1,George Lucas,2
154,Walter Murch,2
6483,Ernest Tidyman,2
1042634,Ho Meng-Hua,2
124034,I. Fang Yeh,0
7190,Tom Mankiewicz,2
65843,Mihalis Kakogiannis,2
95219,Euripides,0
1346171,Edith Hamilton,0
545675,Claude Jutra,0
3974,Miloš Forman,2
15657,Vincent McEveety,2
138167,Peter Duffell,2
7299,Robert Bloch,2
6349,Alan J. Pakula,2
6350,Andy Lewis,0
6351,David P. Lewis,2
135650,Melvin Van Peebles,0
3451,Mel Stuart,2
190,Clint Eastwood,2
57073,Ian MacNaughton,2
10722,Graham Chapman,2
8930,John Cleese,0
280,Terry Gilliam,2
10713,Eric Idle,2
10707,Terry Jones,2
383,Michael Palin,2
9108,Don Taylor,2
37613,Jaime Chávarri,2
100729,Anne Settimó,0
488,Steven Spielberg,2
16544,Ted Kotcheff,2
131506,Evan Jones,0
29646,Charles Jarrott,2
88897,John Hale,2
27728,Leslie H. Martinson,2
30233,Rosalind Russell,1
79726,John D. Hancock,2
235715,Yoshimitsu Banno,2
17281,Mike Hodges,0
39012,Peter Bogdanovich,2
1807,Larry McMurtry,2
14132,Nicolas Roeg,2
15205,Edward Bond,2
9789,Robert Altman,2
102547,Brian McKay,2
6558,Gordon Parks,2
160447,John D.F. Black,0
50933,Nicola Badalucco,0
4964,Hal Ashby,2
7750,Anthony Shaffer,2
239485,Stanislav Rostotsky,0
1118733,Boris Vasilev,0
136149,Hugh Wheeler,0
29433,Lucio Fulci,2
98776,Roberto Gianviti,0
55647,Gianfranco Clerici,0
25183,Jean-Loup Dabadie,0
100616,Tom DeSimone,2
1256244,Lee Walters,0
19665,John Boorman,2
66179,James Dickey,2
4667,Franco Arcalli,0
46092,Gerard Damiano,0
138867,William Fruet,2
6818,Werner Herzog,2
7506,Irwin Allen,0
105036,Theodore Gershuny,0
65550,Jeffrey Konvitz,2
105048,Ira Teller,0
1111972,Fridrikh Gorenshteyn,2
106540,William Crain,2
106541,Raymond Koenig,0
106542,Joan Torres,0
2725,Rainer Werner Fassbinder,2
5140,Wes Craven,2
105866,Marco Bellocchio,2
550264,Goffredo Fofi,0
66777,Bob Fosse,0
66778,Joe Masteroff,2
10367,John Waters,2
107859,Jane Arden,0
213341,Milton Katselas,2
8328,John Milius,2
70997,Edward Anhalt,2
11056,David Rayfiel,2
3083,Mario Puzo,2
129514,Peter H. Hunt,2
25467,Toshiya Fujita,2
236088,Norio Osada,0
687,Gloria Katz,1
686,Willard Huyck,2
11196,Josy Eisenberg,0
1963,Danièle Thompson,1
12920,David S. Ward,2
80261,Robin Hardy,2
1032,Martin Scorsese,2
2554,Mardik Martin,2
1190421,Leonid Gayday,2
1098602,Vladlen Bakhnov,0
30715,Terrence Malick,2
21512,Norman Wexler,2
37833,Víctor Erice,2
37834,Francisco J. Querejeta,0
37838,Ángel Fernández Santos,2
14134,Chris Bryant,0
589662,Allan Scott,0
10491,Paul Verhoeven,2
9119,Gerard Soeteman,0
12698,Bob Clark,2
99886,Abe Polsky,0
19032,John Hough,2
43304,Richard Blackburn,2
7630,Alvin Sargent,2
16747,Jack Rose,2
55119,Alejandro Jodorowsky,0
72891,Amando de Ossorio,2
3583,Suzanne Schiffman,1
94011,Bill Melendez,2
78615,Phil Roman,2
123945,Charles M. Schulz,2
10931,Lorenzo Semple Jr.,2
10439,Marshall Brickman,2
71238,Stanley R. Greenberg,2
1107807,Jean Cau,0
1304245,Jean-Pierre Petrolacci,0
14776,Dean Riesner,2
72744,Melvyn Bragg,2
93587,Daryl Duke,2
915,David Giler,2
99436,Chang Cheh,0
95508,Don Houghton,0
42171,Jonathan Kaplan,2
141258,Oscar Williams,0
33314,Michael Allin,2
130030,Chantal Akerman,1
999861,Eric Du Kuyper,0
999862,Paul Paquay,0
190495,Alan Bridges,2
3460,Gene Wilder,2
69300,Gene Saks,2
1026321,Paul Zindel,2
11770,John Carpenter,2
5045,Dan O'Bannon,2
53810,Robert Getchell,2
19244,Michael Winner,2
41550,Andrew Bergman,0
111907,Norman Steinberg,2
9309,Richard Pryor,2
1217196,Alan Uger,0
33821,Jorge Grau,0
11147,John Cassavetes,2
6778,John Guillermin,2
95568,Peter Watkins,0
10051,Tobe Hooper,2
27797,Kim Henkel,2
1711845,Hiroyasu Yamamura,0
73153,Jacques Rivette,0
18228,Juliet Berto,1
223279,Eduardo de Gregorio,0
24541,Dominique Labourier,0
38341,Bulle Ogier,1
3536,Marie-France Pisier,1
99339,Ken Shapiro,2
99453,Lane Sarasohn,0
38007,Just Jaeckin,2
34262,Bertrand Blier,2
1150,Brian De Palma,2
58405,Roy Moore,0
238285,Yukiko Takayama,0
30588,Joan Tewkesbury,1
2690,Peter Weir,2
65363,Clifford Green,2
4181,Bo Goldman,2
7065,Lawrence Hauben,0
8555,Carl Gottlieb,2
8554,Peter Benchley,2
13484,Jim Sharman,2
13474,Richard O'Brien,2
107669,Eldar Ryazanov,2
107670,Emil Braginskiy,0
201439,Christopher Miles,0
115467,Jean Genet,0
100117,Francis Giacobetti,0
100118,Bob Elia,0
1036585,F.X. Maier,0
109086,D'Urville Martin,2
153535,Jerry Jones,2
15194,Carlo Di Palma,2
18838,Barbara Alberti,0
1002594,Ellen Hovde,0
209970,Muffie Meyer,0
1418,Albert Maysles,2
139002,David Maysles,2
121585,Raúl Ruiz,2
55517,Aleksandr Misharin,0
8262,L.Q. Jones,2
4955,Dario Argento,2
67884,Bernardino Zapponi,2
70258,Mildred Cram,1
36319,Sébastien Japrisot,0
1133404,Yuriy Nagibin,0
1013022,Ricardo Franco,2
12015,Sam O'Steen,2
5572,Joel Schumacher,2
29494,Nicolas Gessner,2
30724,Laird Koenig,0
4967,Colin Higgins,2
14894,Paul Mayersberg,0
1035,Paul Schrader,0
47498,Robert Moore,2
584535,Neil Simon,2
229418,Valerio Zurlini,0
239176,Richard Lerner,0
1071582,Nathaniel Dorsky,0
1390169,Ted Greenwald,0
1390170,Ace Baandige,0
17032,Michel Fermaud,0
27767,Lawrence D. Cohen,2
16513,John G. Avildsen,2
16483,Sylvester Stallone,2
13716,Carl Bernstein,2
13717,Bob Woodward,2
9168,Alan Parker,2
7187,Richard Donner,2
11834,David Seltzer,2
47845,Ron Clark,2
67674,Rudy De Luca,0
8246,Barry Levinson,2
648,Philip Kaufman,2
66673,Sonia Chernus,1
31898,Luciano Salce,0
234556,Leonardo Benvenuti ,0
27433,Paolo Villaggio,2
14941,David Zelag Goodman,0
57220,John Gregory Dunne,0
57219,Joan Didion,0
57542,Henri Gruel,0
57543,Pierre Watrin,0
86290,Derek Jarman,0
1144622,Paul Humfress,0
33315,Richard Loncraine,2
65306,Dave Humphries,2
30422,Jack Smight,2
70476,Alan Sharp,2
9117,Kees Holierhoek,0
1072042,Harold Prince,0
69003,John Lounsbery,2
67607,Art Stevens,0
5602,David Lynch,2
12678,Hal Barwood,0
29705,Jerry Belson,2
58101,John Hill,0
12677,Matthew Robbins,2
5306,Lasse Hallström,2
86299,Robert Caswell,2
1771511,Lasse Hallström,0
133489,Patricia Resnick,0
44959,Daria Nicolodi,0
31894,Ettore Scola,2
120647,Maurizio Costanzo,0
31892,Ruggero Maccari,0
18378,Herbert Ross,0
102950,Alvin L. Fast,0
102965,Mardi Rustam,2
4786,Richard Attenborough,2
12840,John Badham,2
10466,Christopher Wood,2
132305,Nobuhiko Ôbayashi,2
132307,Chiho Katsura,0
83736,Chen Chi-Hwa,0
1042643,Sze-To On,2
12114,Michael Cimino,2
12113,Deric Washburn,0
167687,Claudia Weill,0
130700,Vicki Polon,0
55279,Leslie Newman,0
2161,Debra Hill,1
18627,Paul Morrissey,0
8876,Randal Kleiser,2
8877,Bronte Woodard,0
7623,Sam Raimi,2
24380,Édouard Molinaro,2
38507,Francis Veber,2
38508,Marcello Danon,0
18778,Jean Poiret,2
1152,Oliver Stone,2
69009,Billy Hayes,0
58082,William Hoffer,2
93410,Meir Zarchi,2
58180,Stanley Mann,2
49949,Steve Binder,0
12991,Pat Proft,2
125441,Leonard Ripps,2
119713,Bruce Vilanch,2
1240463,Rod Warren,0
1260047,Mitzie Welch,0
50739,Enzo G. Castellari,2
32495,Sergio Grieco,2
99471,Romano Migliorini,0
98780,Laura Toscano,0
98779,Franco Marotta,0
2775,Corey Allen,0
21819,Lewis Teague,2
1265383,Claude Pola,0
67756,Michael Austin,0
40391,Richard A. Colla,2
44131,Alan J. Levi,2
227330,Glen A. Larson,2
53387,Heywood Gould,2
16187,Jeannot Szwarc,2
4610,John Landis,2
55199,Douglas Kenney,0
55200,Chris Miller,2
1524,Harold Ramis,2
70663,Martin Rosen,2
20629,George Miller,2
58407,James McCausland,2
47893,Gary Nelson,2
46619,Jeb Rosebrook,0
58004,Gerry Day,2
66274,Richard Tuggle,2
10249,Volker Schlöndorff,2
52587,Franz Seitz junior,2
1723,Walter Hill,0
69567,David Shaber,2
565179,Sol Yurick,2
46000,Sandor Stern,2
58245,Don Coscarelli,2
14839,Mike Gray,2
14840,T.S. Cook,2
1788,Nicholas Meyer,2
1747,Harold Livingston,2
578,Ridley Scott,2
5046,Ronald Shusett,2
51373,Larry Peerce,2
583823,Marjorie Kellogg,0
66095,Gerome Ragni,0
66096,James Rado,2
1895,Carl Reiner,2
67773,Steve Martin,0
163244,Michael Elias,0
30689,Greydon Clark,2
83198,Allan Arkush,2
158495,Richard Whitley,2
1204323,Russ Dvonch,0
1204324,Joseph McBride,0
47373,Robert Alan Aurthur,0
65304,Franc Roddam,0
2261,Martin Stellman,2
64822,Jerzy Kosinski,0
21012,Robert C. Jones,2
9933,Pea Fröhlich,0
9934,Peter Märthesheimer,0
8858,Ivan Reitman,2
52871,Len Blum,2
57132,Daniel Goldberg,0
1381346,Janis Allen,0
150634,Arkadiy Strugatskiy,0
150635,Борис Стругацкий,2
58094,Gillian Armstrong,1
127133,Eleanor Witcombe,0
1123022,Frank Shaw,0
22467,Umberto Lenzi,0
100404,Antonio Cesare Corti,0
100405,Luis María Delgado,0
49894,Piero Regnoli,0
36120,David Ambrose,2
56942,Gerry Davis,2
55844,Thomas Hunter,0
55845,Peter Powell,0
27538,Douglas Day Stewart,2
237682,Vernon Zimmerman,0
10781,Michael Apted,2
51627,Tom Rickman,2
66226,Buddy Van Horn,2
12805,Stanford Sherman,0
66088,Ronald F. Maxwell,2
942560,Dalene Young,0
1455484,Kimi Peck,0
1329201,Ira Miller,0
4135,Robert Redford,2
12936,Jim Abrahams,2
12987,David Zucker,2
3415,Jerry Zucker,2
35475,Sean S. Cunningham,2
38685,Victor Miller,2
68490,Arne Sultan,2
94847,Bill Dana,2
95128,Leonard Stern,0
67268,Jimmy T. Murakami,0
102445,John Sayles,2
87025,John Guare,2
10404,Diane Johnson,1
23442,Vladimir Menshov,0
137100,Valentin Chernykh,0
32383,Christopher Gore,0
34611,Howard Zieff,2
17698,Nancy Meyers,1
56106,Charles Shyer,2
29706,Harvey Miller,2
309,Pedro Almodóvar,2
45572,Ruggero Deodato,2
10930,Irvin Kershner,2
8844,Lawrence Kasdan,2
47503,Nancy Walker,1
8878,Allan Carr,2
51521,Robert Greenwald,2
73936,Marc Reid Rubel,0
1196748,Richard Christian Danus,0
44957,Dardano Sacchetti,2
84301,Giorgio Mariuzzo,0
4600,Joe Dante,2
68913,Terence H. Winkless,2
14692,Nick Castle,2
70616,Gerald Potterton,2
29496,Marc Behm,2
135998,Christopher Wicking,0
113799,Frank Perry,2
989077,Tracy Hotchner,1
69878,Frank Yablans,2
1222810,Michael Kane,2
69890,John C.W. Saxton,0
186748,Peter Jobin,0
29287,Timothy Bond,2
224884,Imanol Uribe,2
6449,Warren Beatty,2
217638,Trevor Griffiths,0
4782,Michael Crichton,2
39104,Abel Ferrara,2
59113,Nicholas St. John,2
37710,Peter Hyams,2
33341,Rick Rosenthal,0
45982,Alberto Sordi,2
10179,John Glen,2
69678,Michael G. Wilson,2
68687,Bill Forsyth,2
58712,Steve Miner,2
58713,Ron Kurz,0
106381,Norman J. Warren,2
136024,Nick Maley,0
107005,Gloria Maley,0
15868,Uli Edel,0
1056130,Peter Levin,0
51545,Clifford Campion,0
73516,Bill Mesce Jr.,0
58220,Hugh Hudson,2
14957,Colin Welland,0
64520,Helke Sander,1
3582,Jean Aurel,0
2352,Jean-Jacques Annaud,2
1500801,Muzaffar Ali,0
55983,Jim Henson,2
67649,Tom Patchett,2
70868,Jay Tarses,2
64184,Jerry Juhl,2
54349,Dennis Potter,0
67604,Ted Berman,2
107274,Richard Rich,2
77489,Gerald Ayres,2
16830,Boaz Davidson,2
57434,Amy Heckerling,1
11649,Cameron Crowe,0
9964,Melissa Mathison,1
583,Hampton Fancher,2
7191,David Webb Peoples,2
48805,Alan Ormsby,2
1255,David Mamet,2
2303,Wim Wenders,2
106157,Robert Kramer,0
106158,Josh Wallace,0
67273,Roger Waters,2
1075658,Souleymane Cissé,0
1724827,Larry L. King,2
71732,Peter Masterson,2
7671,Jeb Stuart,2
7908,Frank Oz,2
58337,David Odell,2
127608,Allan Holzman,0
124819,Tim Curnen,0
15406,Bill Lancaster,2
40345,Don Bluth,2
70287,Will Finn,2
12881,Gary Goldman,2
39056,John Pomeroy,2
68993,Godfrey Reggio,2
68992,John Fricke,0
68994,Ron Fricke,2
53861,Susan Seidelman,1
59330,Ron Nyswaner,2
130750,Peter Askin,2
16546,Michael Kozoll,2
16547,William Sackheim,0
13488,Graeme Clifford,2
32477,Eric Bergren,0
32478,Christopher De Vore,0
114629,Philippe Mora,0
64796,Tom Holland,2
100807,Juan Piquer Simón,0
30652,Dick Randall,2
31775,Joe D'Amato,2
59906,Donald Stewart,2
1792,Jack B. Sowards,2
56755,Patricia Birch,1
27746,Ken Finkleman,2
10056,Michael Grais,2
10058,Mark Victor,2
555845,Dickie Jobson,0
7189,Michael Thomas,0
67924,Steno,2
49451,Mario Amendola,2
18841,Bud Spencer,2
